KT,Inst,Adr,Ort,Typ,RWStatus,Akt,SL,WB,AnzStand,SA,PtageStatT,AustStatT,NeugStatT,Ops,Gebs,CMIb,CMIn,pPatWAU,pPatWAK,pPatLKP,pPatHOK,PersA,PersP,PersMT,PersT,PersAFall,PersPFall,PersMTFall,PersTFall,AnzBelA,AnzBelP,AwBesold,AwInvest,AwSonst,AwT,EtMedL,EtSonst,EtSubv,FiErg,PtageStatA,AustStatA,BettenStatA,DADStatA,pBettenBelStatA,KostAmbA,KostOKPAmbA,KostStatA,KostKVGStatA,AnlKVGStatA,KostZvOKPStatA,AnlZvOKPStatA,KostLangA,AuftragLFA,ErlAmbA,ErlOKPAmbA,ErlStatA,ErlKVGStatA,ErlKVGStatVA,ErlZvOKPStatA,ErlZvOKPStatVA,ErlLangA,PtageStatP,AustStatP,BettenStatP,DADStatP,pBettenBelStatP,KostAmbP,KostOKPAmbP,KostStatP,KostKVGStatP,AnlKVGStatP,KostZvOKPStatP,AnlZvOKPStatP,KostLangP,AuftragLFP,ErlAmbP,ErlOKPAmbP,ErlStatP,ErlKVGStatP,ErlKVGStatVP,ErlZvOKPStatP,ErlZvOKPStatVP,ErlLangP,PtageStatR,AustStatR,BettenStatR,DADStatR,pBettenBelStatR,KostAmbR,KostOKPAmbR,KostStatR,KostKVGStatR,AnlKVGStatR,KostZvOKPStatR,AnlZvOKPStatR,KostLangR,AuftragLFR,ErlAmbR,ErlOKPAmbR,ErlStatR,ErlKVGStatR,ErlKVGStatVR,ErlZvOKPStatR,ErlZvOKPStatVR,ErlLangR,PtageStatB,AustStatB,BettenStatB,DADStatB,pBettenBelStatB,KostAmbB,KostOKPAmbB,KostStatB,KostKVGStatB,AnlKVGStatB,KostZvOKPStatB,AnlZvOKPStatB,KostLangB,AuftragLFB,ErlAmbB,ErlOKPAmbB,ErlStatB,ErlKVGStatB,ErlKVGStatVB,ErlZvOKPStatB,ErlZvOKPStatVB,ErlLangB
LU,Swissana Clinic,Huobmattstrasse 9,6045 Meggen,K231,priv,A,,,1.0,,3605,1066.0,0.0,3.0,NA,0.812,0.794,0.3752,37.194,60.6004,82.833,0.0,8.0,NA,27.6,0.0,0.8,NA,2.6,29,NA,2627000,843000,3022000,6492000,6823000,98000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LU,Geburtshaus Terra Alta,Schellenrain,6208 Oberkirch,K232,priv,B,,BGs,1.0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LU,Schweizer Paraplegiker­Zentrum,Dr. Guido A. Zäch Strasse 1,6207 Nottwil,K235,priv,"A, R",IPS,"Arzt, BGs",1.0,"MRI, CT",45496,834.0,0.0,3.0,NA,NA,NA,10.6428,80.5425,21.7071,63.1191,60.3,260.7,NA,705.6,7.2,31.3,NA,84.6,0,NA,72274000,18812000,26836000,117922000,91831000,14157000,12200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NE,Hôpital Neuchâtelois HNE,Landeyeux,2046 Fontaines,K112,oeff,"A, R","NF, IPS","MSt, Arzt, BGs",7.0,"MRI, CT, PET, CC, LB",127242,16899.0,1579.0,13.0,NA,NA,NA,0.6974,3.9092,9.4128,93.9717,259.9,664.7,NA,1927.6,1.5,3.9,NA,11.4,127,NA,203794000,25841000,77438000,307073000,140867000,13910000,152296000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NE,Fondation de l'Hôpital de la Providence,Faubourg de l'Hôpital 81,2001 Neuchâtel,K123,oeff,A,,"MSt, Arzt, BGs",2.0,,14453,2210.0,0.0,4.0,NA,0.99,1.048,0.5055,2.2633,18.5202,85.7996,41.8,59.1,NA,240.6,1.9,2.7,NA,10.9,13,NA,28986000,2443000,14949000,46378000,45715000,313000,350000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NE,CNP Centre Neuchâtelois de psychiatrie,,2017 Boudry,K211,oeff,P,NF,,4.0,,78386,1974.0,0.0,0.0,NA,NA,NA,0.337,4.9275,0.9629,43.9095,41.2,182.8,NA,416.3,2.1,9.3,NA,21.1,1,NA,40239000,4478000,7228000,51945000,18088000,1010000,37093000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NE,Clinique de la Tour SA,Rue des Musées 58,2300 La Chaux­de­Fonds,K235,priv,A,,BGs,1.0,,489,1473.0,0.0,2.0,NA,NA,NA,0,17.7778,86.6667,42.963,1.0,9.5,NA,16.9,0.1,0.6,NA,1.1,14,NA,3191000,238000,1169000,4598000,4609000,10000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NE,Clinique Montbrillant SA,Rue de la Montagne 1,2300 La Chaux­de­Fonds,K235,priv,A,,,1.0,,906,206.0,0.0,3.0,NA,NA,NA,0,7.2816,95.6311,78.1553,0.0,5.9,NA,39.5,0.0,2.9,NA,19.2,33,NA,7559000,525000,3440000,11524000,11296000,254000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NW,Kantonsspital Nidwalden,Ennetmooserstrasse 19,6370 Stans,K122,oeff,A,NF,"MSt, Arzt, BGs",1.0,CT,23693,4112.0,331.0,4.0,NA,0.767,0.806,2.4672,21.2853,20.2267,91.1091,46.6,127.3,NA,353.3,1.1,3.1,NA,8.6,10,NA,33467000,6997000,16145000,56609000,33641000,3277000,21330000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NW,Arco Geburtshaus & Hebammenpraxis,Rosenweg 3,6370 Stans,K232,priv,B,,,1.0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OW,Kantonsspital Obwalden,Brünigstrasse 181,6060 Sarnen,K122,oeff,"A, P",NF,"MSt, Arzt, BGs",1.0,CT,23055,3069.0,263.0,3.0,NA,0.734,0.762,1.0692,11.6782,12.3552,90.7336,52.5,101.8,NA,328.1,1.7,3.3,NA,10.7,14,NA,30031000,3134000,12480000,45645000,25190000,3501000,18149000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SG,Kantonsspital St. Gallen,Rorschacher Strasse 95,9000 St. Gallen,K112,oeff,A,"NF, IPS","MSt, Arzt, BGs",3.0,"MRI, CT, PET, CC, LB, Lito",240734,34677.0,1246.0,28.0,NA,1.016,1.098,2.406,16.2567,22.5439,92.5456,672.8,1474.6,NA,3820.8,1.9,4.3,NA,11.0,10,NA,399850000,56865000,184231000,640946000,407022000,32275000,205250000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SG,Spitalregion Rheintal­Werdenberg­Sarganserland,Alte Landstrasse 106,9445 Rebstein,K122,oeff,"A, R","NF, IPS","MSt, Arzt, BGs",4.0,"MRI, CT",81689,14489.0,977.0,9.0,NA,0.751,0.772,13.4803,4.3987,21.4954,91.4531,136.3,418.7,NA,958.6,0.9,2.9,NA,6.6,43,NA,98897000,12715000,34883000,146495000,84173000,6871000,55479000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SG,Spitalregion Fürstenland Toggenburg Spital Wil,Fürstenlandstrasse 32,9500 Wil SG,K122,oeff,"A, P, R",NF,"MSt, Arzt, BGs",2.0,CT,50320,7644.0,689.0,5.0,NA,0.707,0.729,0.5223,11.7528,11.8694,92.3561,76.1,260.4,NA,549.9,1.0,3.4,NA,7.2,20,NA,54374000,6270000,20584000,81228000,41596000,5288000,34560000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SG,Spital Linth,Gasterstrasse 25,8730 Uznach,K122,oeff,"A, R",NF,"MSt, Arzt, BGs",1.0,"CT, Lito",29780,5720.0,487.0,3.0,NA,0.686,0.704,0.4469,6.6538,15.1796,93.4238,48.2,131.2,NA,331.6,0.8,2.3,NA,5.8,0,NA,35924000,4115000,14982000,55021000,30891000,2109000,21996000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SG,Klinik Stephanshorn AG,Brauerstrasse 95,9016 St. Gallen,K122,priv,A,,BGs,1.0,"MRI, CT",22163,4521.0,0.0,5.0,NA,0.742,0.756,0.5822,21.3071,37.3897,88.4695,8.9,70.4,NA,203.0,0.2,1.6,NA,4.5,42,NA,32776000,3237000,13986000,49999000,48078000,1738000,693000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SG,Kant. Psychiatrische Dienste Sektor Nord,Zürcherstrasse 30,9500 Wil SG,K211,oeff,P,,BGs,4.0,,76227,1723.0,0.0,0.0,NA,NA,NA,0.3634,1.1985,0,99.2731,66.6,256.6,NA,541.2,3.9,14.9,NA,31.4,0,NA,40993000,1791000,10461000,53245000,19011000,5662000,28806000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SG,Kantonale Psychiatrische Klinik - Sektor Süd - St. Pirminsberg,,7312 Pfäfers,K212,oeff,P,,"MSt, Arzt, BGs",4.0,,48844,1156.0,0.0,0.0,NA,NA,NA,2.8816,1.4435,0.8567,99.0654,43.7,129.7,NA,324.0,3.8,11.2,NA,28.0,0,NA,24253000,5232000,5255000,34740000,12645000,2446000,19649000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SG,Klinik Sonnenhof Kinder­ & Jugendpsychiatrisches Zentrum,Sonnenhofstrasse 15,9608 Ganterschwil,K212,oeff,P,,"Arzt, BGs",1.0,,10945,122.0,0.0,0.0,NA,NA,NA,0,37.3984,0,76.4228,10.1,38.5,NA,73.8,8.3,31.6,NA,60.5,0,NA,8934000,630000,1042000,10606000,4339000,633000,6317000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SG,Kinderschutzzentrum St. Gallen Romerhuus,Claudiusstrasse 6,9006 St. Gallen,K212,oeff,P,,BGs,1.0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SG,Klinik Valens Rehabilitationszentrum,,7317 Valens,K221,priv,R,,"MSt, Arzt, BGs",1.0,,43422,1744.0,0.0,0.0,NA,NA,NA,7.2821,57.081,28.6697,90.8257,25.1,120.3,NA,317.6,1.4,6.9,NA,18.2,0,NA,25152000,1697000,7181000,34030000,33389000,1003000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SG,Reha­Klinik Walenstadtberg,,8881 Knoblisbühl,K221,oeff,R,,"MSt, BGs",1.0,,18857,778.0,0.0,0.0,NA,NA,NA,4.2067,23.212,17.1875,96.3942,6.6,57.0,NA,119.9,0.8,7.3,NA,15.4,0,NA,10711000,1988000,2390000,15089000,13074000,5.00E+05,1140000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SG,Klinik Marienfried,Bahnhofstrasse 123a,9244 Niederuzwil,K232,priv,A,,,1.0,,2118,730.0,81.0,4.0,NA,0.55,0.551,0.4926,31.6832,9.6059,99.7537,0.0,5.3,NA,16.4,0.0,0.7,NA,2.2,24,NA,2150000,344000,1169000,3663000,3309000,142000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SG,Artemis Geburtshaus und Hebammenpraxis,Birkenweg 1,9323 Steinach,K232,priv,B,,,1.0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SG,Ostschweizer Kinderspital,Claudiusstrasse 6,9000 St. Gallen,K233,oeff,"A, P","NF, IPS","MSt, Arzt, BGs",1.0,CT,20748,3869.0,0.0,3.0,NA,0.709,0.943,2.4717,29.6199,1.3131,78.6818,76.1,208.8,NA,457.8,2.0,5.4,NA,11.8,0,NA,46988000,2647000,11314000,60949000,37835000,1555000,23776000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SG,Geriatrische Klinik St. Gallen,Rorschacher Strasse 92,9000 St. Gallen,K234,oeff,R,,"MSt, Arzt, BGs",1.0,,28802,1109.0,0.0,0.0,NA,NA,NA,0.2549,3.6627,24.469,99.3203,15.9,117.9,NA,236.7,1.4,10.6,NA,21.3,0,NA,16423000,569000,3548000,20540000,9451000,739000,10350000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SG,Klinik St. Georg,Klosterstrasse 19,9403 Goldach,K235,priv,A,,"Arzt, BGs",1.0,,474,223.0,0.0,1.0,NA,NA,NA,6.3348,50.2415,23.0769,97.7376,1.0,3.6,NA,13.4,0.4,1.6,NA,6.0,10,NA,1606000,128000,620000,2354000,1799000,55000,1.00E+06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SH,Spitäler Schaffhausen,Geissbergstrasse 81,8208 Schaffhausen,K121,oeff,"A, P, R","NF, IPS","MSt, Arzt, BGs",4.0,"MRI, CT, CC, Lito",126687,8925.0,732.0,6.0,NA,NA,NA,3.7848,29.068,20.6513,95.104,135.7,386.3,NA,941.5,1.5,4.3,NA,10.5,0,NA,114981000,16839000,41852000,173672000,95963000,13084000,67049000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SH,Hirslanden Klinik Belair,Rietstrasse 30,8200 Schaffhausen,K231,priv,A,,BGs,1.0,,6613,1141.0,0.0,2.0,NA,0.953,0.948,3.8664,32.9068,44.2882,93.4974,1.8,28.4,NA,60.7,0.2,2.5,NA,5.3,25,NA,6571000,906000,6495000,13972000,13688000,642000,142000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
